,FCLTY_NM,INDUTY_NM,ROAD_NM_SIGNGU_NM,FCLTY_LA,FCLTY_LO
30485,문화동 4통 체육시설,간이운동장,충주시,36.9709595797797,127.926414192798
30486,지현동 4통 체육시설,간이운동장,충주시,36.962882,127.933615
30487,고소동 4통 동네체육시설,간이운동장,여수시,34.7394871886,127.740225893
30488,계림동 4주공 동네체육시설,간이운동장,상주시,36.4219303412,128.1661232792
30489,농구장(죽전공원(향남4호)),기타시설,화성시,37.1250388374,126.928656397
30490,농구장(슬기샘공원(동탄4호)),기타시설,화성시,37.1881028865,127.070042401
30491,흥양천(태장주공4단지앞)운동기구,간이운동장,원주시,37.3852601979,127.9567751749
30492,중앙공원 체력단련장4,간이운동장,중구,35.110047,129.027055
30493,대원공원 배드민턴장(제4공영),간이운동장,성남시 중원구,37.4330361543,127.148503393
30494,중앙공원 야외운동기구(4),간이운동장,문경시,36.58929950696754,128.19718380098234
30495,앞산공원 고산골제4약수터,간이운동장,남구,35.8215264404,128.5946732164
30496,송산주공 4단지 앞,간이운동장,의정부시,37.7333857664,127.089470725
30497,검세마을(4) 체육시설,간이운동장,밀양시,35.4060298925601,128.857527444201
30498,거산아파트 뒤 마을쉼터(4),간이운동장,문경시,36.5899313913147,128.199831865629
30499,동주아파트 뒤 마을쉼터(4),간이운동장,문경시,36.5869969408766,128.197562218113
30500,어린이공원(엄사4호),간이운동장,계룡시,36.289381,127.237418
30501,알천축구장(4),축구장,경주시,35.84073532503453,129.2433649915103
30503,고암근린공원 제4 야외운동기구,간이운동장,양주시,37.8356911500168,127.077059619929
30504,덕계근린공원 제4 야외운동기구,간이운동장,양주시,37.8210183405944,127.046543546806
30505,봉우근린공원 제4 야외운동기구,간이운동장,양주시,37.8362386363587,127.067402632142
30506,토리근린공원 제4 야외운동기구,간이운동장,양주시,37.790418294862,127.08210863429
30507,임당근린공원-4,간이운동장,경산시,35.8426714183735,128.752451589865
30508,중산근린공원-4(농구장),간이운동장,경산시,35.828541367824,128.726711802349
30509,진량근린공원-4(농구장),간이운동장,경산시,35.8728654985572,128.814207771219
30510,진량근린공원-4(운동장),간이운동장,경산시,35.8728654985572,128.814207771219
30511,야외운동기구(봉산 대지4리),간이운동장,예산군,36.7461444606,126.6972728592
30512,경주축구공원(4구장),축구장,경주시,35.85836995386981,129.20995686527456
30513,마곡수명산파크 4단지,간이운동장,강서구,37.552041,126.822625
30514,도고간이체육시설4,간이운동장,아산시,36.761252,126.916922
30515,둔포간이체육시설4,간이운동장,아산시,36.929386,127.03622
30516,배방간이체육시설4,간이운동장,아산시,36.792237,127.088714
30517,신창간이체육시설4,간이운동장,아산시,36.806328,126.88739
30518,염치간이체육시설4,간이운동장,아산시,36.819159,126.987587
30519,솔숲구릉근린공원-4,간이운동장,경산시,35.8086909689964,128.755037256515
30520,하얀꽃어린이공원-4,간이운동장,경산시,35.8098342832276,128.76104594571
30521,인라인스케이트장(슬기샘공원(동탄4호)),롤러스케이트장,화성시,37.1881028865,127.070042401
30522,옥암지구어린이공원4,간이운동장,목포시,34.807488,126.457345
30523,대산면사회인야구장(4),야구장,창원시 의창구,35.3560646263,128.7153107564
30524,생활체육공원축구장(4),축구장,안동시,35.5607249202,129.297967629
30525,남동종합문화체육광장(4호),간이운동장,남동구,37.43875914840831,126.73575582329606
30526,창원축구센터보조경기장4,축구장,창원시,35.251454936,128.686195758
30527,백운포체육공원풋살구장(4개소),전천후게이트볼장,남구,35.10318125094396,129.10914705381407
30528,첨단종합운동장소프트볼장(4면),기타시설,광산구,35.20345492389156,126.85350037921717
30529,군민생활체육공원인조잔디축구장(4),축구장,합천군,35.55910650525667,128.1566881207191
30532,국제화복합단지4호근린공원,간이운동장,연수구,37.3827491483,126.6662378091
30533,오송호수공원4 야외운동기구,간이운동장,청주시 흥덕구,36.6321173241262,127.325129704065
30534,삼정녹지대4호,간이운동장,부천시,37.5203947048,126.7687549273
30535,옥길동쌈지4호,간이운동장,부천시,37.460653241,126.8174877325
30536,테크노파크4단지,간이운동장,부천시,37.5176103224,126.7640533717
30537,전곡공원4 다목적구장,기타시설,화성시,37.1785482569035,126.677818615754
30538,고강쌈지4호,간이운동장,부천시,37.522482942,126.8122828724
30539,근린공원4호,간이운동장,강남구,37.4743128735,127.096884615
30540,내동쌈지4호,간이운동장,부천시,37.5221777019,126.7894237598
30541,네이처힐4단지,간이운동장,서초구,37.464125,127.02579
30542,두암주공4단지,간이운동장,북구,35.162425,126.937327
30543,판암주공4단지 족구장 옆,간이운동장,동구,36.3117696265,127.45480709
30544,정중리4 야외운동기구,간이운동장,청주시 흥덕구,36.6072278071765,127.302956149985
30545,제요리4리 마을회관,간이운동장,이천시,37.115468,127.557375
30546,소양로4가 생활체육시설,간이운동장,춘천시,37.8769,127.719456
30547,경서제4호(아랫말)어린이공원,간이운동장,서구,37.555774,126.656043
30548,신반포4지구,간이운동장,서초구,37.512756,127.01467
30549,옥동제4공원,간이운동장,안동시,36.56154466804621,128.69925396468605
30550,봉명제4공원 농구장,간이운동장,천안시 동남구,36.812013,127.131334
30551,궐동제4어린이공원,간이운동장,오산시,37.159026,127.056791
30552,수청제4어린이공원,간이운동장,오산시,37.171653,127.059322
30553,운암제4어린이공원,간이운동장,오산시,37.151672,127.075128
30554,가납제4어린이공원 야외운동기구,간이운동장,양주시,37.8282848497488,126.98352940055
30555,덕정제4어린이공원 야외운동기구,간이운동장,양주시,37.8400228969686,127.06354424126
30556,모전제4어린이공원 야외운동기구,간이운동장,문경시,36.5823876661253,128.18115780691076
30557,하안미4리게이트볼장,전천후게이트볼장,평창군,37.4491375488,128.4608187697
30559,당감4 고목나무쉼터,간이운동장,부산진구,35.164405,129.038253
30560,동삼4 주공동네체육시설,간이운동장,전주시 덕진구,35.850823,127.103165
30562,주공4차,간이운동장,칠곡군,35.9897859852189,128.417079558991
30563,개단4리 공터,간이운동장,봉화군,36.9547130881,128.7428696912
30565,매남4리 쉼터,간이운동장,경산시,35.8359762327997,128.96483065395
30566,북지4리 공터,간이운동장,봉화군,36.9407221515,128.7424206962
30567,산대4리 공터,간이운동장,경주시,35.9955938110659,129.204340405496
30568,남방4통 교각 밑 체육시설,간이운동장,양주시,37.7678790966,127.0435462659
30569,덕포4리 동네 체육시설,간이운동장,영월군,37.182377,128.477827
30570,거모4교 족구장,기타시설,시흥시,37.359196444614696,126.77637978482936
30571,덕소4리 농구장,간이운동장,남양주시,37.587045861284,127.223063699567
30572,분천4리 소공원,간이운동장,봉화군,36.9235896629672,129.05811856039546
30573,사북4리 족구장,간이운동장,정선군,37.227421,128.810358
30574,서벽4리 경로당,간이운동장,봉화군,37.001849162019866,128.84321108635888
30576,현동4리 소공원,간이운동장,봉화군,36.9346871729,129.00772093
30577,아화4리 경로당 앞,간이운동장,경주시,35.8896691714428,129.054651955146
30578,송천4리 회관앞 체육시설,간이운동장,김천시,36.15581851513671,128.28075340852942
30579,초성4리 경로당 게이트볼장,간이운동장,연천군,37.9874082381,127.0828617921
30580,서라4차 노인당 주민생활체육시설,간이운동장,화순군,35.0631209061,126.9950097575
30581,금암4리 체육시설,간이운동장,칠곡군,35.99757724999207,128.55117427355685
30582,능치4리 마을회관,간이운동장,김천시,36.2260118641448,128.056311525811
30583,대곡4리 쌈지공원,간이운동장,가평군,37.8314413101,127.509570182
30585,덕목4리 체육시설,간이운동장,평택시,36.949171,126.957146
30586,도천4리 마을회관,간이운동장,봉화군,36.8621050922,128.887595847
30587,박달4리 마을회관,간이운동장,경주시,35.7121864857363,129.121031065126
30588,범일4동 체육시설,간이운동장,동구,35.1446717444,129.0449627588
30589,복성4리 마을쉼터,간이운동장,칠곡군,36.036043,128.358304
30590,산대4리 마을공터,간이운동장,경주시,35.9974926769984,129.207726996139
30591,신일4리 마을공원,간이운동장,영월군,37.270098,128.233728
30592,쌍문4동 마을마당,간이운동장,도봉구,37.658309,127.027539
30593,쌍용4리 테니스장,테니스장,영월군,37.18020528547702,128.3251587021418
30594,오금4리 운동기구,간이운동장,경주시,35.9646342726869,129.282034208706
30595,오록4리 마을회관,간이운동장,봉화군,36.98344224183191,128.7259221365918
30596,온양4동 체육시설,간이운동장,아산시,36.78600479041587,126.98540899896224
30597,용장4리 마을쉼터,간이운동장,경주시,35.7893646138766,129.203261234434
30599,의양4리 체육공원,간이운동장,봉화군,36.93777533422654,128.91770424300128
30600,의양4리 체육공원,간이운동장,봉화군,36.93777533422654,128.91770424300128
30601,정릉4동 마을마당,간이운동장,성북구,37.616966,127.00376
30602,주공4차 체육시설,간이운동장,영월군,37.177718,128.460043
30603,창내4리 체육시설,간이운동장,평택시,36.988095,127.02269
30604,창전4리 체육시설,간이운동장,충주시,36.9711255034217,127.780396554845
30605,창전4리 체육시설,간이운동장,충주시,36.974444226,127.7717374092
30606,옥산4리 마을회관,간이운동장,경주시,35.991568897648,129.169626090856
30607,용장4리 마을회관 앞,간이운동장,경주시,35.7825447909452,129.203557172027
30608,금구4리 마을쉼터 옆 야외운동기구,간이운동장,옥천군,36.30164898326311,127.57200262141787
30609,대리4리 중앙교회 뒤 주민생활체육시설,간이운동장,화순군,35.0579377704,126.9772252361
30610,공세4리 마을회관 탁구대,간이운동장,아산시,36.879148,126.910546
30611,계화4리 마을회관 운동기구,간이운동장,부안군,35.7825325046,126.6355168953
30612,금암4리 마을회관 체육시설,간이운동장,칠곡군,36.004575975992616,128.55127145237907
30613,광안4동 체육시설(도시고속도로밑),간이운동장,수영구,35.158983,129.104332
30614,삼산4리 게이트볼장,간이운동장,보은군,36.484663,127.71584
30615,송림4동 어린이공원,간이운동장,동구,37.478798954681935,126.6534251115788
30616,수입4리 게이트볼장,전천후게이트볼장,포천시,38.00793550838249,127.30110075499591
30617,안강4리 마을회관앞,간이운동장,경주시,35.9908124753402,129.226866840627
30618,온양4동 게이트볼장,간이운동장,아산시,36.782745,126.996908
30620,화서4호 어린이공원,간이운동장,수원시 팔달구,37.281356,126.992594
30621,내성4리 장원아파트 뒤,간이운동장,봉화군,36.8904558594,128.7342195434
30622,내성4리 장원아파트 옆,간이운동장,봉화군,36.89053472780419,128.7344950220421
30624,마차4리 게이트볼장 주변 체육시설,간이운동장,영월군,37.2534383878,128.4565800721
30625,만연4리 금호아파트 주민생활체육시설,간이운동장,화순군,35.0623023000693,126.990771651578
30626,여월4호 어린이공원(바람모퉁이),간이운동장,부천시,37.5120275167,126.8076806976
30627,가락4리 동네체육시설,간이운동장,청주시 흥덕구,36.662108638,127.3919368917
30628,고은4리 동네체육시설,간이운동장,청주시 상당구,36.5575206188,127.5089341669
30629,괴정4리 동네체육시설,간이운동장,청주시,36.732963782,127.459948094
30630,교안4리 동네체육시설,간이운동장,의성군,36.4603391313,128.508378435
30631,남촌4리 동네체육시설,간이운동장,부여군,36.215898,126.771924
30632,대리4리 동네체육시설,간이운동장,의성군,36.2578740701,128.680453124
30633,대리4리 동네체육시설,간이운동장,의성군,36.2588281376,128.67950338
30634,도경4리 동네체육시설,간이운동장,의성군,36.2401853653,128.672648399
30635,도동4리 동네체육시설,간이운동장,의성군,36.3393040278,128.7062579356
30636,도원4리 동네체육시설,간이운동장,청주시,36.7078533072108,127.540270318775
30637,동남4리 동네체육시설,간이운동장,부여군,36.271558,126.909108
30638,동산4길 동네체육시설,간이운동장,여수시,34.7450309232,127.738715934
30639,문수4통 동네체육시설,간이운동장,여수시,34.75834018,127.708191696
30641,예산4리 야외운동기구,간이운동장,성주군,35.92182970122093,128.2899675581678
30642,원교4리 동네체육시설,간이운동장,달성군,35.6733471419,128.447745933
30644,이연4리 동네체육시설,간이운동장,의성군,36.3786870343,128.407396391
30645,장양4리 동네체육시설,간이운동장,청주시,36.7571827596968,127.546349867439
30646,청포4리 동네체육시설,간이운동장,부여군,36.159067,126.979574
30647,탑리4리 동네체육시설,간이운동장,의성군,36.265951961,128.700801616
30648,학미4리 동네체육시설,간이운동장,의성군,36.2861775017,128.68999495
30649,회천4동 동네체육시설,간이운동장,양주시,37.845735778801895,127.09836831978636
30650,후죽4리 동네체육시설,간이운동장,의성군,36.3559522658,128.694848829
30652,정왕4동 그라운드골프장,골프연습장,시흥시,37.36855243042415,126.7392873981507
30653,삼천4리 주민생활체육시설,간이운동장,화순군,35.05776214927293,126.98374111589884
30654,가곡4통(정자) 체육시설,간이운동장,밀양시,35.4777631131742,128.780619178765
30655,덕전4리(신평)마을회관,간이운동장,김천시,36.1294732608981,128.046757545566
30656,금암4리(가천리 입구) 소공원 체육시설,간이운동장,칠곡군,36.00786090407636,128.55173508616116
30657,가곡4통(멍에실) 체육시설,간이운동장,밀양시,35.4736072552499,128.774252885847
30658,가곡4통(천신궁) 체육시설,간이운동장,밀양시,35.4761203267079,128.778972841856
30659,금장4리(삼성아파트앞둔치),간이운동장,경주시,35.8680030210958,129.204637220391
30660,가양4단지,간이운동장,강서구,37.565932,126.852071
30661,신음4공원,간이운동장,김천시,36.14175862784328,128.11482415217296
30662,태화4공원,간이운동장,안동시,36.5704045545,128.7090189761
30663,원성4공원 체육시설,간이운동장,천안시 동남구,36.800811,127.161558
30664,여서4공원 동네체육시설,간이운동장,여수시,34.746573623,127.699097154
30665,화장4공원 동네체육시설,간이운동장,여수시,34.7722664467,127.640202474
30666,고원4구장(천연잔디),축구장,태백시,37.1446888662858,129.008922031798
30667,남부4호공원,간이운동장,익산시,35.903604,126.973924
30668,마동4호공원,간이운동장,익산시,35.920322,126.977774
30669,모현4호공원,간이운동장,익산시,35.946962,126.935445
30670,신동4호공원,간이운동장,익산시,35.960865,126.961157
30671,전곡4호공원 다목적구장,기타시설,화성시,37.1787827713281,126.677145797331
30672,상무4근린공원,간이운동장,서구,35.162753,126.859989
30673,신도4리경로당 소규모체력단련기구,간이운동장,옹진군,37.5209101811,126.4412063383
30674,장봉4리경로당 소규모체력단련기구,간이운동장,옹진군,37.5464209757,126.3300667908
30675,계양4어린이공원,간이운동장,경산시,35.8168264687359,128.747181393602
30676,만종4리운동기구,간이운동장,원주시,37.4587946919,127.9397451149
30677,반포4동주민센터,간이운동장,서초구,37.500349,126.986158
30678,방배4동주민센터,간이운동장,서초구,37.488862,126.99239
30680,서초4동주민센터,간이운동장,서초구,37.502628,127.022246
30681,수정4동쌈지공원,간이운동장,동구,35.12666104904144,129.04207497686815
30682,장대4어린이공원,간이운동장,유성구,36.3610563272,127.3336384157
30683,장양4리운동기구,간이운동장,원주시,37.410310875451934,127.95504252496804
30684,전원4단지어린이,간이운동장,부천시,37.50759643754203,126.81106473520516
30685,흥양4리운동기구,간이운동장,원주시,37.3861015408,127.9859718838
30686,고봉4통마을회관 주민운동시설,간이운동장,고양시 일산동구,37.7219713545,126.8163902272
30687,문수4어린이공원 동네체육시설,간이운동장,여수시,34.7537087244,127.6947494
30688,식사4통마을회관 주민운동시설,간이운동장,고양시 일산동구,37.6839589773,126.8220798204
30689,죽도4어린이공원(중앙교회 뒤) 체육시설,간이운동장,포항시,36.026634535345245,129.35715577636535
30690,강림4리게이트볼장,간이운동장,횡성군,37.378921,128.137429
30691,방림4리게이트볼장,전천후게이트볼장,평창군,37.4463873921,128.4337900708
30692,송말4리게이트볼장,전천후게이트볼장,이천시,37.3421150131,127.4816797758
30693,송말4리게이트볼장,전천후게이트볼장,이천시,37.3421151928731,127.481679889764
30694,온양4동게이트볼장,간이운동장,아산시,36.782538,126.996314
30695,온양4동게이트볼장,간이운동장,아산시,36.78243721494865,126.99641067256655
30696,칠금4호어린이공원,간이운동장,충주시,36.9813427908,127.9204119214
30699,흥전4리게이트볼장,간이운동장,삼척시,37.220227,129.042773
30700,화서4호어린이공원 농구장,기타시설,수원시 팔달구,37.2809492469,126.9936447873
30701,낙안4면동네체육시설,간이운동장,순천시,34.9015436371,127.340897472
30703,덕연4동동네체육시설,간이운동장,순천시,34.9534309873,127.510666279
30704,도사4동동네체육시설,간이운동장,순천시,34.9306835469,127.486109268
30705,매곡4동동내체육시설,간이운동장,순천시,34.9645668569,127.483742752
30706,별량4면동네체육시설,간이운동장,순천시,34.8419905232,127.4824734482
30707,산해4리동네체육시설,간이운동장,영양군,36.5924883382,129.0365865577
30708,삼산4동동내체육시설,간이운동장,순천시,34.9798348232,127.4804507
30709,상사4면동내체육시설,간이운동장,순천시,34.9386236546,127.4561683807
30710,송광4면동네체육시설,간이운동장,순천시,35.0062270119,127.2452636834
30711,승주4읍동네체육시설,간이운동장,순천시,35.0381295770201,127.346024070535
30712,예래4통실외운동기구,간이운동장,서귀포시,33.243665,126.388186
30713,외서4면동네체육시설,간이운동장,순천시,34.9099577223,127.249384608
30714,저전4동동네체육시설,간이운동장,순천시,34.9488828666,127.481018853
30715,조곡4동동네체육시설,간이운동장,순천시,34.9542903747,127.49644347
30716,주암4면동네체육시설,간이운동장,순천시,35.0390344216053,127.31388771527
30717,중앙4동동네체육시설,간이운동장,순천시,34.953079519,127.488290905
30718,풍덕4동동네체육시설,간이운동장,순천시,34.9421284087,127.49746043
30719,해룡4면동내체육시설,간이운동장,순천시,34.9485215791,127.52724072
30720,향동4동동내체육시설,간이운동장,순천시,34.9469463949,127.464420449
30721,모곡4리실내게이트볼장,전천후게이트볼장,홍천군,37.6968426425,127.5977013637
30722,수정4동배수지체육시설,간이운동장,동구,35.128732516710606,129.03625820382854
30723,운남4리경로당운동기구,간이운동장,원주시,37.1641715995,127.8896418733
30724,장양4리대화지운동기구,간이운동장,원주시,37.4130450156,127.94623515
30725,수정4동소규모테마체육공원,간이운동장,동구,35.12862188150587,129.03908549071062
30726,비산4동쌈지공원동네체육시설,간이운동장,서구,35.8679255743188,128.572198192493
30727,예래4통마을회관실외운동기구,간이운동장,서귀포시,33.243483,126.386075
30728,비산4동어린이놀이터동네체육시설,간이운동장,서구,35.86981067585227,128.57318968732753
30729,제4 어린이공원,간이운동장,칠곡군,36.06848603951493,128.34077921288832
30730,인4리 소공원 체육시설,간이운동장,김천시,36.183355800870416,128.25297167113553
30731,신4리 경로당 야외운동기구,간이운동장,칠곡군,35.96166142760503,128.49496987382204
30732,신4리 체육시설,간이운동장,평택시,37.00236,127.019268
30733,제4호 남동종합문화체육광장 테니스장,테니스장,남동구,37.447388393185,126.73067742914
30734,제4영남산등산로,간이운동장,안동시,36.5679409981,128.746692827
30735,4.청천공원,간이운동장,고양시,37.6527290991,126.7942910713
30736,4.회화어린이공원,간이운동장,고양시,37.665506439083885,126.7624503318964
30737,4.농기계임대사업소 주변,간이운동장,경주시,35.8285943263355,129.189400055702
30738,4통 체육시설,간이운동장,충주시,36.9709595797797,127.926414192798
30739,4호 어린이공원(아리랑공원),간이운동장,강릉시,37.769718,128.90361
30740,4통 휴먼시아아파트 앞,간이운동장,김천시,36.1362584371417,128.115913048608
30741,4산업단지 근린공원 내 축구장,축구장,안성시,36.95398238039032,127.2497761102475
30742,4대대정문 동네체육시설,간이운동장,서구,35.06871759286426,129.01567595822857
30743,4공단간이야구장,야구장,구미시,36.135042767,128.449818133
30744,4통어린이놀이터,간이운동장,안동시,36.5701563059,128.7145093667
30745,(출.문화-40) 월라마을 야외운동시설,간이운동장,양산시,35.3679875845156,129.151103825926
30746,(공원-40) 물금동부공원 야외운동시설,간이운동장,양산시,35.3099335164933,128.990793065339
30747,신음동 산40,간이운동장,김천시,36.13610033296364,128.1224362546175
30748,서라@ 402동 주민생활체육시설,간이운동장,화순군,35.0631223481204,126.995007016722
30749,금락리 403-1,간이운동장,경산시,35.9108517805,128.821853148
30750,외어리 403-1 야외운동기구,간이운동장,문경시,36.69593993554152,128.13391892541554
30751,양기리 403-3,간이운동장,경산시,35.8927818236,128.8370579666
30752,청하면 용두리 405-23체육시설,간이운동장,포항시,36.19856750521901,129.37140607425135
30753,야외운동기구(원남면 하당리 406-8),간이운동장,음성군,36.9074464527,127.6786981648
30754,금락리 409-5,간이운동장,경산시,35.908693466,128.8177629742
30755,(출.문화-41) 매곡마을 야외운동시설,간이운동장,양산시,35.3670861468102,129.174443227204
30756,(공원-41) 물금중부공원 야외운동시설,간이운동장,양산시,35.307164166479,128.989545605374
30757,신대부적4어린이공원-1,간이운동장,경산시,35.8428297845265,128.764539751771
30758,문덕4리 세계천 제방 체육시설 1,간이운동장,포항시,35.967696053298816,129.41242587028202
30759,만연4구 금호아파트 주민생활체육시설(1),간이운동장,화순군,35.0632145055,126.992273447
30760,수정4동 제1체육시설,간이운동장,동구,35.127303525279494,129.03710013801643
30761,사동4어린이공원-1,간이운동장,경산시,35.8166565614542,128.756956134365
30762,옥산4어린이공원-1,간이운동장,경산시,35.8255962456856,128.728921188661
30763,온양4간이체육시설1,간이운동장,아산시,36.788179,126.989435
30764,4-1. 꿈나래공원(물방울폰드 위),간이운동장,양주시,37.8194674303769,127.094089824623
30765,신음동 산41-1,간이운동장,김천시,36.13903800316446,128.1343078294028
30766,대연4동 1115-56(일제강제동원역사관 맞은편),간이운동장,남구,35.1262662184,129.0937170451
30768,진량읍 부기리 412,간이운동장,경산시,35.901735629,128.8223662532
30769,내이동제4어린이공원(12통) 체육시설,간이운동장,밀양시,35.5040417756813,128.743628786884
30770,4. 꿈나래공원(제12근린공원),간이운동장,양주시,37.8140037779063,127.090612855001
30771,4.일산1동 동네 체육시설(동문5차),간이운동장,고양시 일산서구,37.6880376585,126.7695051932
30772,원암리 415-12 쉼터,간이운동장,용인시,37.0939222433,127.1439246171
30774,압량면 신대리 416,간이운동장,경산시,35.8428480461,128.7645480142
30776,야외운동기구(원남면 보천리 418-10 충청감리교회),간이운동장,음성군,36.8749638752,127.6517257095
30777,작천리419-1 야외운동기구,간이운동장,문경시,36.62930079790515,128.05042553076453
30778,(출.문화-42) 벽산@ 산책로변 야외운동시설,간이운동장,양산시,35.3772108163469,129.152674934855
30779,(공원-42) 잎새어린이공원 야외운동시설,간이운동장,양산시,35.3393098916546,129.016886030488
30780,신대부적4어린이공원-2,간이운동장,경산시,35.8428297845265,128.764539751771
30781,동천4 어린이공원-2,간이운동장,경주시,35.8614706863758,129.222471791182
30782,문덕4리 세계천 제방 체육시설 2,간이운동장,포항시,35.9673858731723,129.4130648021821
30783,수정4동 제2체육시설,간이운동장,동구,35.1285913687735,129.03902439950267
30784,수정4동 제2체육시설,간이운동장,동구,35.127523765087766,129.03699867671352
30785,쌍문4동(2) 마을마당,간이운동장,도봉구,37.65928208852442,127.02880868720204
30786,사동4어린이공원-2,간이운동장,경산시,35.8166565614542,128.756956134365
30787,옥산4어린이공원-2,간이운동장,경산시,35.8255962456856,128.728921188661
30788,온양4간이체육시설2,간이운동장,아산시,36.790738,126.993793
30789,4. 꿈나래공원-2,간이운동장,양주시,37.8138435002872,127.096617947739
30790,42호(선지봉) 어린이공원,간이운동장,성남시,37.3655620732,127.1413487136
30791,성동동420-1,간이운동장,경주시,35.8498219701484,129.220253468483
30792,개단4리 공터(2019년),간이운동장,봉화군,36.94862054884771,128.7427577826099
30793,성동동420-2,간이운동장,상주시,36.4109907931994,128.17457297202
30794,야외운동기구(감곡면 왕장리 420-4),간이운동장,음성군,37.1220577628,127.6391740132
30795,구정4리 우방아파트 207동 옆 체육시설ㄹ,간이운동장,포항시 남구,35.9818888795,129.4066635405
30796,선릉 스포플렉스(421),간이운동장,강남구,37.5049970749,127.0519070701
30797,이서면 금촌리 421 마을체육시설,간이운동장,청도군,35.6787691525123,128.662803568422
30798,청진리 422 앞  체육시설,간이운동장,포항시 북구,36.171147380328,129.396626674764
30799,부곡동 422-13 부곡중앙경로당,간이운동장,김천시,36.125198801185,128.102752700025
30800,하괴리 423 야외운동기구(1),간이운동장,문경시,36.65460443086502,128.0379841409185
30801,민지리 423-1 야외운동기구,간이운동장,문경시,36.599068147756746,128.01707445734843
30802,하괴리 423 야외운동기구(2),간이운동장,문경시,36.65460443086502,128.0379841409185
30803,도곡동 426-9(로덴하우스)소공원,간이운동장,강남구,37.4856026261,127.046059345
30806,휴대4리(휴대리 28),간이운동장,아산시,36.7664518781173,127.118814081984
30807,자인면 남신리 429,간이운동장,경산시,35.8334730799,128.7971134844
30809,(공원-43) 다솜어린이공원 야외운동시설,간이운동장,양산시,35.3071528691274,129.00799114544
30810,농소면-4(월곡3리 야외운동기구),간이운동장,김천시,36.11185866481049,128.15994030853724
30811,신대부적4어린이공원-3,간이운동장,경산시,35.8428297845265,128.764539751771
30812,한내장4.3만세공원체력단련장,간이운동장,예산군,36.748906,126.702375
30813,4. 꿈나래공원-3,간이운동장,양주시,37.8138435002872,127.096617947739
30814,43호(초림) 어린이공원,간이운동장,성남시,37.3753515505,127.1176305363
30815,43호(초림) 어린이공원,간이운동장,성남시,37.3753515505,127.1176305363
30817,문현4동 308-7(삼각화단 내),간이운동장,남구,35.133940332132966,129.07718468673457
30819,청하면 용두리431-38 뒤  체육시설,간이운동장,포항시 북구,36.1999521724709,129.370921285571
30820,(출.문화-43) 대승2차@ 호산교밑  산책로변 야외운동시설,간이운동장,양산시,35.3842734183593,129.156260054392
30821,연화리 433-2,간이운동장,김천시,35.9291957123863,127.931929034017
30822,옥곡동 435(서부1동),간이운동장,경산시,35.8137922099,128.7348391028
30823,대평동 435-6(북부동),간이운동장,경산시,35.8363289607,128.733249251
30824,(공원-44) 가람뜰어린이공원 야외운동시설,간이운동장,양산시,35.3042249983614,129.008421260068
30825,공수4리(공수4리 경로당),간이운동장,아산시,36.7718958492083,127.044845326981
30826,세교4리(세교4리 경로당),간이운동장,아산시,36.772312954593,127.097684061035
30827,4. 꿈나래공원-4,간이운동장,양주시,37.8122715376519,127.094920385762
30828,용상4주공아파트403동앞 놀이터,간이운동장,안동시,36.5577693670967,128.743378011624
30829,4단지(408동 옆),간이운동장,과천시,37.4265518616,126.993989514
30830,(출.문화-44) 대승1차@ 산책로변 야외운동시설,간이운동장,양산시,35.3771973841967,129.157220580796
30831,권곡동443-229 야외운동기구,간이운동장,아산시,36.7893571482761,127.005830716751
30832,전곡리 446-1 야외운동기구,간이운동장,문경시,36.60612268551152,128.02665822832287
30833,(출.문화-45) 천불사 안 야외운동시설,간이운동장,양산시,35.3694930913681,129.171087920107
30834,4. 꿈나래공원-5,간이운동장,양주시,37.8122715376519,127.094920385762
30835,기계면 구지리450-1번지 체육시설,간이운동장,포항시 북구,36.1101362719916,129.137356483168
30837,"남송리 45-1,2,3내 체육시설",간이운동장,포항시,36.097233769478976,129.3870621925834
30838,(출.문화-46) 웅상배드민턴장,간이운동장,양산시,35.4005782482659,129.150748063253
30839,(공원-46) 해강어린이공원 야외운동시설,간이운동장,양산시,35.3153484326587,129.030987575123
30840,내곡동 46,간이운동장,강릉시,37.4517432904,127.0672541109
30841,폐국도46호 체육시설,간이운동장,남양주시,37.64941321982675,127.17211756050504
30842,삼문4통(동화팰리스 6차 옆)  체육시설,간이운동장,밀양시,35.4818209937102,128.757282242787
30843,야외운동기구(삼성면 덕정리 460-2 마을회관),간이운동장,음성군,37.0243997938,127.4972290855
30844,화양읍 서상리 463-13 마을체육시설,간이운동장,청도군,35.6478494001379,128.702488145098
30845,흥해읍 양백리 467-1 주변 체육시설,간이운동장,포항시 북구,36.12530010955137,129.3198677672551
30846,금천면 선암로 468(신지1리 경로당) 마을체육시설,간이운동장,청도군,35.677939350282,128.895893486907
30847,(공원-47) 한신어린이공원 야외운동시설,간이운동장,양산시,35.3131028086357,129.031628986588
30848,압량면 신대리 470,간이운동장,경산시,35.8408212751,128.7633919777
30849,신현리 470-1 야외운동기구,간이운동장,문경시,36.66392173104176,128.12031804964218
30850,대연4동 713(수목전시원 뒤),간이운동장,남구,35.12650393478855,129.0961252846197
30851,대연4동 713번지(수목전시원 정문앞),간이운동장,남구,35.12525516158478,129.09850635931525
30852,삼계리 472-2 쉼터,간이운동장,용인시,37.281167519,127.2309080646
30853,용전리 47-3,간이운동장,경산시,35.7731390033,128.9239595259
